t [s],a [m/s^2],v [km/h],d [km],Pel [kW],FT [kN],E [kWh],I [A],R0 [N/kN],R0 [kN],Re [kN],R [kN]
20,0.24132436669874796,17.46433846812668,0.04868843041429389,675.1205130035189,80.0,2.5281675827586523,225.04017100117298,1.6163599918040774,4.906791300739602,0.41538342433282216,5.322174725072424
21,0.2412644612559066,18.333106188242176,0.053660297727678455,699.2529496733937,80.0,2.7224045132234838,233.0843165577979,1.6224665609010624,4.925329040026881,0.41538342433282216,5.340712464359703
22,0.2412016640775344,19.20165824876344,0.05887345945504035,723.3793957989843,80.0,2.9233432342787573,241.1264652663281,1.628867904262139,4.944761626874146,0.41538342433282216,5.360145051206968
23,0.24113597813338755,20.06998423944256,0.06432785424506897,747.4995622067378,80.0,3.1309820015584067,249.16652073557927,1.6355637191598815,4.96508814229039,0.41538342433282216,5.3804715666232115
24,0.24106740653108458,20.93807376072276,0.07002341785620304,771.6131600200765,80.0,3.3453189904528724,257.20438667335884,1.6425536888136008,4.986307624623048,0.41538342433282216,5.40169104895587
25,0.24099595251579337,21.805916424234663,0.07596008315966936,795.719900673185,80.0,3.566352296195424,265.23996689106167,1.649837482421267,5.008419069654912,0.41538342433282216,5.4238024939877345
26,0.24092161946990415,22.67350185329152,0.0821377801426591,819.8194959247644,80.0,3.794079933952303,273.2731653082548,1.6574147551928473,5.031421430705326,0.41538342433282216,5.446804855038148
27,0.2408444109126886,23.540819683383173,0.0885564359116417,843.9116578717548,80.0,4.028499838916679,281.30388595725157,1.665285148385051,5.055313618735669,0.41538342433282216,5.4706970430684905
28,0.24076433049994533,24.40785956266885,0.0952159746958156,867.9960989630237,80.0,4.269609866406408,289.33203298767455,1.673448289337477,5.080094502459082,0.41538342433282216,5.495477926791904
29,0.24068138202363135,25.274611152468655,0.10211631785069579,892.0725320130181,80.0,4.51740779196558,297.357510671006,1.6819037915101556,5.105762908454443,0.41538342433282216,5.521146332787264
30,0.24059556941148041,26.14106412775373,0.1092573838618378,916.1406702153813,80.0,4.771891311469853,305.3802234051271,1.6906512545224854,5.132317621284556,0.41538342433282216,5.547701045617377
31,0.2405068967266073,27.007208177635057,0.11663908834869734,940.2002271565294,80.0,5.033058041235555,313.40007571884314,1.699690264193544,5.159757383618532,0.41538342433282216,5.575140807951354
32,0.2404153681670991,27.873033005850846,0.12426134406862595,964.2509168291901,80.0,5.300905518132552,321.4169722763967,1.7090203925837815,5.188080896358353,0.41538342433282216,5.603464320691175
33,0.24032098806559243,28.738528331252404,0.13212406092100137,988.2924536459001,80.0,5.575431199700858,329.43081788196673,1.7186411980380807,5.217286818769594,0.41538342433282216,5.632670243102416
34,0.24022376088883796,29.603683888288536,0.1402271459514932,1012.3245524524592,80.0,5.8566324642709855,337.44151748415305,1.7285522252301764,5.247373768616261,0.41538342433282216,5.662757192949083
35,0.2401236912372513,30.468489427488354,0.1485705033564622,1036.346928541343,80.0,6.144506611088025,345.44897618044763,1.7387530052084301,5.278340322299756,0.41538342433282216,5.693723746632577
36,0.24002078384445064,31.332934715942457,0.15715403448749427,1060.3592976650682,80.0,6.439050860439433,353.4530992216894,1.7492430554429494,5.310185015001912,0.41538342433282216,5.725568439334735
37,0.23991504357678162,32.19700953778248,0.1659776378560672,1084.3613760495132,80.0,6.7402623537865205,361.4537920165044,1.7600218798740455,5.3429063408321005,0.41538342433282216,5.758289765164923
38,0.23980647543282857,33.06070369465889,0.17504120913835072,1108.3528804071912,80.0,7.048138153899629,369.4509601357304,1.7710889689620188,5.376502752978362,0.41538342433282216,5.791886177311184
39,0.23969508454291358,33.924007006217074,0.18434464118013907,1132.333527950474,80.0,7.362675244996983,377.4445093168247,1.782443799738266,5.410972663862554,0.41538342433282216,5.826356088195376
40,0.23958087616858198,34.786909310571566,0.19388782400191526,1156.3030364047656,80.0,7.6838705328871955,385.43434546825523,1.7940858358576983,5.446314445299477,0.41538342433282216,5.8616978696323
41,0.23946385570207532,35.64940046477846,0.20367064480404717,1180.2611240216238,80.0,8.011720845115425,393.42037467387456,1.8060145276524617,5.482526428659954,0.41538342433282216,5.897909852992776
42,0.23934402866579196,36.51147034530593,0.21369298797211445,1204.2075095918312,80.0,8.346222931113155,401.40250319727704,1.8182293121869526,5.519606905037838,0.41538342433282216,5.9349903293706605
43,0.23922140071173448,37.37310884850278,0.22395473508236566,1228.1419124584106,80.0,8.687373462351603,409.3806374861369,1.8307296133141173,5.5575541254209275,0.41538342433282216,5.972937549753749
44,0.23909597762094506,38.23430589106503,0.23445576490730563,1252.064052529584,80.0,9.03516903249871,417.354684176528,1.843514841733023,5.596366300865727,0.41538342433282216,6.011749725198548
45,0.2389677653029281,39.09505141050043,0.24519595342141193,1275.9736502916785,80.0,9.389606157579731,425.32455009722617,1.856584395047697,5.636041602676073,0.41538342433282216,6.051425027008895
46,0.23883676979506097,39.95533536559097,0.2561751738069802,1299.8704268219713,80.0,9.750681276141389,433.29014227399045,1.86993765782722,5.676578162585553,0.41538342433282216,6.091961586918376
47,0.2387029972619921,40.815147736853184,0.2673932964600974,1323.7541038014774,80.0,10.118390749419577,441.2513679338258,1.8835740016670615,5.717974072943707,0.41538342433282216,6.1333574972765295
48,0.23856645399502727,41.67447852699636,0.2788501889967432,1347.6244035276766,80.0,10.492730861510598,449.20813450922554,1.8974927852516514,5.7602273869059735,0.41538342433282216,6.175610811238796
49,0.23842714641150373,42.533317761378456,0.2905457162590175,1371.4810489271792,80.0,10.873697819545926,457.1603496423931,1.9116933544181727,5.803336118627343,0.41538342433282216,6.218719542960165
50,0.2382850810541524,43.39165548845987,0.302479740321495,1395.3237635683295,80.0,11.261287753870462,465.1079211894431,1.9261750422215718,5.847298243459717,0.41538342433282216,6.262681667792539
51,0.23814026459044854,44.24948178025482,0.31465212049770536,1419.1522716737447,80.0,11.65549671822428,473.0507572245816,1.9409371690007615,5.892111698152874,0.41538342433282216,6.307495122485696
52,0.2379927038119505,45.10678673278043,0.3270627133467381,1442.9662981327897,80.0,12.056320689927832,480.9887660442633,1.9559790424460228,5.937774381059084,0.41538342433282216,6.3531578053919056
53,0.23784240563362702,45.96356046650345,0.3397113726799719,1466.7655685139848,80.0,12.463755570070605,488.9218561713283,1.9712999576675796,5.984284152341282,0.41538342433282216,6.399667576674105
54,0.23768937709317295,46.81979312678451,0.3525979495679286,1490.5498090773474,80.0,12.877797183703201,496.8499363591158,1.9868991972653454,6.031638834184798,0.41538342433282216,6.447022258517619
55,0.23753362535031378,47.67547488431993,0.3657222923472486,1514.3187467866646,80.0,13.298441280032831,504.7729155955549,2.0027760313998204,6.079836211012577,0.41538342433282216,6.495219635345399
56,0.23737515768609882,48.53059593558106,0.37908424662779044,1538.0721093216962,80.0,13.725683532622192,512.690703107232,2.018929717864137,6.128874029703893,0.41538342433282216,6.544257454036715
57,0.2372139815021835,49.38514650325102,0.39268365529985044,1561.809625090306,80.0,14.159519539591722,520.6032083634354,2.0353595021572346,6.178749999816477,0.41538342433282216,6.5941334241493
58,0.23705010432010054,50.23911683665888,0.4065203585415046,1585.5310232405243,80.0,14.5999448238252,528.5103410801747,2.05206461755815,6.229461793812057,0.41538342433282216,6.644845218144878
59,0.23688353378052004,51.09249721221124,0.4205941938260699,1609.2360336725346,80.0,15.046954833178683,536.4120112241782,2.0690442852014224,6.281007047285243,0.41538342433282216,6.696390471618065
60,0.2367142776424993,51.94527793382112,0.4349049959296855,1632.9243870505866,80.0,15.500544940692734,544.3081290168622,2.086297714153586,6.333383359195756,0.41538342433282216,6.748766783528579
61,0.23654234378272176,52.79744933333412,0.4494525969390127,1656.5958148148366,80.0,15.960710444807967,552.1986049382788,2.1038241014907473,6.386588292103919,0.41538342433282216,6.801971716436741
62,0.2363677401947254,53.64900177095192,0.4642368262590524,1680.2500491931087,80.0,16.427446569583832,560.0833497310363,2.1216226323772274,6.4406193724093965,0.41538342433282216,6.856002796742218
63,0.23619047498812093,54.49992563565293,0.4792575106210809,1703.8868232125812,80.0,16.90074846492066,567.9622744041937,2.139692480145264,6.495474090593141,0.41538342433282216,6.910857514925962
64,0.23601055638779986,55.35021134561016,0.4945144740907007,1727.5058707113933,80.0,17.380611206784938,575.8352902371311,2.1580328063757546,6.551149901462509,0.41538342433282216,6.96653332579533
65,0.23582799273313193,56.19984934860624,0.5100075380760086,1751.1069263501731,80.0,17.867029797437763,583.702308783391,2.1766427609800236,6.6076442243994835,0.41538342433282216,7.023027648732305
66,0.2356427924771536,57.048830122445516,0.5257365213358769,1774.6897256234865,80.0,18.35999916566651,591.5632418744955,2.1955214822826097,6.66495444361199,0.41538342433282216,7.080337867944811
67,0.23545496418574538,57.89714417536327,0.5417012399883504,1798.254004871202,80.0,18.85951416701962,599.418001623734,2.214668097105054,6.723077908388251,0.41538342433282216,7.138461332721072
68,0.23526451653680083,58.74478204643195,0.5579015075191553,1821.7995012897763,80.0,19.365569584044557,607.2665004299255,2.2340817208506762,6.782011933354143,0.41538342433282216,7.197395357686966
69,0.23507145831938492,59.59173430596444,0.5743371347903214,1845.3259529434565,80.0,19.87816012652885,615.1086509811522,2.2537614575903215,6.8417537987334995,0.41538342433282216,7.257137223066322
70,0.2348757984328836,60.43799155591423,0.5910079300489157,1868.833098775395,80.0,20.39728043174424,622.944366258465,2.2737064001490697,6.902300750611333,0.41538342433282216,7.317684174944156
71,0.23467754588614392,61.28354443027261,0.607913698935886,1892.3206786186836,80.0,20.922925064693874,630.7735595395611,2.293915630193892,6.963650001199935,0.41538342433282216,7.379033425532757
72,0.2344767097966049,62.12838359546273,0.6250542444950159,1915.7884332072979,80.0,21.45508851836257,638.5961444024326,2.314388218322231,7.025798729107781,0.41538342433282216,7.441182153440604
73,0.23427329938941965,62.97249975073051,0.6424293671819872,1939.2361041869585,80.0,21.993765213970057,646.4120347289862,2.3351232241515114,7.088744079611254,0.41538342433282216,7.504127503944076
74,0.23406732399656846,63.81588362853242,0.6600388648735516,1962.6634341259003,80.0,22.53894950122725,654.2211447086335,2.356119696409535,7.152483164929061,0.41538342433282216,7.567866589261883
75,0.23385879305596308,64.65852599492007,0.6778825328768089,1986.0701665255572,80.0,23.09063565859546,662.0233888418524,2.377376673025781,7.217013064499393,0.41538342433282216,7.6323964888322156
76,0.2336477161105428,65.50041764992153,0.6959601639385925,2009.4560458311537,80.0,23.648817893548557,669.8186819437179,2.3988931812235657,7.282330825259695,0.41538342433282216,7.697714249592517
77,0.2334341028073618,66.34154942791949,0.7142715482549593,2032.8208174422077,80.0,24.21349034283806,677.6069391474026,2.4206682376130675,7.348433461929059,0.41538342433282216,7.763816886261881
78,0.23321796289666824,67.18191219802598,0.732816473480785,2056.164227722944,80.0,24.7846470727611,685.388075907648,2.4427008482851913,7.415317957293175,0.41538342433282216,7.830701381625997
79,0.2329993062309755,68.021496864454,0.7515947247394628,2079.486024012611,80.0,25.36228207943127,693.1620080042036,2.4649900089062666,7.482981262491796,0.41538342433282216,7.898364686824618
80,0.23277814276412512,68.8602943668855,0.7706060846327043,2102.7859546357085,80.0,25.946389289052302,700.9286515452362,2.487534704813544,7.551420297308649,0.41538342433282216,7.9668037216414715
81,0.23255448255034208,69.69829568083635,0.7898503332504434,2126.0637689121204,80.0,26.536962558194556,708.6879229707067,2.510333911111511,7.620631950463815,0.41538342433282216,8.036015374796637
82,0.2323283357432824,70.53549181801758,0.8093272481808398,2149.319217167155,80.0,27.13399567407432,716.4397390557183,2.533386592768966,7.690613079908419,0.41538342433282216,8.105996504241242
83,0.2320997125950734,71.3718738266934,0.829036604520383,2172.552050741483,80.0,27.737482354835844,724.1840169138277,2.5566917047168816,7.761360513121711,0.41538342433282216,8.176743937454534
84,0.23186862345534595,72.20743279203566,0.8489781748840953,2195.7620220009903,80.0,28.34741624983612,731.9206740003301,2.5802481919469957,7.832871047410361,0.41538342433282216,8.248254471743182
85,0.2316350787702605,73.04215983647491,0.869151729415833,2218.948884346525,80.0,28.963790939932377,739.6496281155084,2.6040549896111633,7.905141450210063,0.41538342433282216,8.320524874542885
86,0.23139908908152504,73.87604612004785,0.8895570357986834,2242.112392223551,80.0,29.586599937772252,747.3707974078503,2.628111023121404,7.978168459389252,0.41538342433282216,8.393551883722076
87,0.23116066502540691,74.70908284074133,0.9101938592654597,2265.2523011317035,80.0,30.215836688086615,755.0841003772344,2.6524152082506713,8.051948783555003,0.41538342433282216,8.467332207887825
88,0.2309198173317375,75.54126123483279,0.9310619626092894,2288.368367634244,80.0,30.851494567985014,762.7894558780813,2.6769664512343003,8.126479102360998,0.41538342433282216,8.54186252669382
89,0.23067655682291038,76.37257257722705,0.9521611061942976,2311.4603493674176,80.0,31.493566887253742,770.4867831224725,2.7017636488721317,8.201756066817552,0.41538342433282216,8.617139491150374
90,0.230430894412873,77.20300818178953,0.9734910479663832,2334.528005049709,80.0,32.14204688865644,778.1760016832364,2.726805688631292,8.277776299603614,0.41538342433282216,8.693159723936436
91,0.2301828411061123,78.03255940167587,0.9950515434640868,2357.571094490996,80.0,32.79692774823727,785.8570314969987,2.752091448749612,8.35453639538072,0.41538342433282216,8.769919819713541
92,0.22993240799663375,78.86121762965787,1.01684234582955,2380.5893786016077,80.0,33.45820257562661,793.5297928672027,2.777619798339674,8.432032921108842,0.41538342433282216,8.847416345441665
93,0.22967960626693512,79.68897429844576,1.0388632058195642,2403.582619401271,80.0,34.12586441434918,801.1942064670903,2.80338959749346,8.510262416364089,0.41538342433282216,8.92564584069691
94,0.2294244471869736,80.51582088100673,1.0611138718167104,2426.5505800279643,80.0,34.799906242134725,808.8501933426548,2.8293996973876037,8.589221393658189,0.41538342433282216,9.00460481799101
95,0.2291669421131279,81.34174889087984,1.0835940898405834,2449.493024746662,80.0,35.480320971231016,816.4976749155541,2.855648940389202,8.668906338759735,0.41538342433282216,9.084289763092556
96,0.22890710248715473,82.1667498824871,1.1063036035591065,2472.4097189579747,80.0,36.16710144871934,824.1365729859915,2.8821361601622066,8.749313711017134,0.41538342433282216,9.164697135349956
97,0.22864493983513973,82.99081545144087,1.1292421542999298,2495.3004292066903,80.0,36.860240456832315,831.7668097355635,2.9088601817743407,8.830439943683187,0.41538342433282216,9.245823368016008
98,0.22838046576644333,83.81393723484736,1.1524094810619143,2518.1649231902043,80.0,37.559730713274035,839.3883077300682,2.935819821804552,8.912281444241279,0.41538342433282216,9.3276648685741
99,0.22811369197264186,84.63610691160655,1.1758053205266994,2541.0029697668483,80.0,38.2655648715426,847.0009899222828,2.9630138884509805,8.994834594733142,0.41538342433282216,9.410218019065963
100,0.2278446302264634,85.45731620270806,1.1994294070703542,2563.8143389641127,80.0,38.97773552125486,854.6047796547042,2.99044118163941,9.078095752088077,0.41538342433282216,9.493479176420898
101,0.227573292380719,86.27755687152333,1.2232814727751085,2586.598801986759,80.0,39.6962351884734,862.199600662253,3.0181004931322093,9.162061248453668,0.41538342433282216,9.577444672786491
102,0.22729969036722994,87.09682072409392,1.2473612474411666,2609.3561312248307,80.0,40.42105633603585,869.7853770749435,3.0459906066377234,9.24672739152787,0.41538342433282216,9.662110815860691
103,0.22702383619574956,87.91509960941595,1.2716684585985987,2632.086100261554,80.0,41.15219136388629,877.3620334205178,3.074110297920128,9.332090464892476,0.41538342433282216,9.747473889225297
104,0.2267457419528819,88.73238541972063,1.296202831519312,2654.7884838811283,80.0,41.88963260940882,884.9294946270428,3.102458334909689,9.418146728347851,0.41538342433282216,9.833530152680675
105,0.22646541980099588,89.54867009075102,1.3209640892290997,2677.463058076417,80.0,42.633372347763384,892.4876860254724,3.1310334778134643,9.504892418248986,0.41538342433282216,9.920275842581809
106,0.2261828819771353,90.36394560203459,1.3459519525197643,2700.1096000565162,80.0,43.38340279222353,900.036533352172,3.1598344792263706,9.592323747842652,0.41538342433282216,10.007707172175474
107,0.22589814079192547,91.17820397715228,1.3711661399613182,2722.7278882542296,80.0,44.139716094516366,907.5759627514099,3.1888600842426613,9.680436907605829,0.41538342433282216,10.09582033193865
108,0.22561120862847645,91.99143728400321,1.3966063679142564,2745.3177023334224,80.0,44.90230434516454,915.1059007778075,3.2181090305677396,9.769228065585127,0.41538342433282216,10.184611489917948
109,0.22532209794128233,92.80363763506573,1.4222723505419048,2767.87882319627,80.0,45.67115957383017,922.6262743987567,3.2475800486303443,9.858693367737358,0.41538342433282216,10.27407679207018
110,0.22503082125511756,93.61479718765435,1.4481637998228383,2790.4110329903983,80.0,46.44627374966083,930.1370109967994,3.27727186169505,9.948828938271042,0.41538342433282216,10.364212362603865
111,0.2229645050025424,94.42490814417276,1.47428042556337,2812.91411511591,80.0,47.227638781637474,937.6380383719701,3.307183185975086,10.03963087998891,0.9640030469743316,11.003633926963241
112,0.22267127570645284,95.22758036218193,1.5006210489670302,2835.2105656161643,80.0,48.01519727208641,945.0701885387215,3.337074041845582,10.130370685663824,0.9640030469743316,11.094373732638156
113,0.22237595485468262,96.02919695472515,1.5271844902610452,2857.4776931868096,80.0,48.808941075749416,952.4925643956033,3.3671781042074773,10.22175772324411,0.9640030469743316,11.185760770218444
114,0.22207855503602467,96.82975039220202,1.5539704551703406,2879.7152886722783,80.0,49.60886198926949,959.9050962240927,3.3974940897995243,10.313788097127823,0.9640030469743316,11.277791144102155
115,0.22177908890211312,97.6292331903317,1.5809786473345815,2901.9231441758807,80.0,50.41495175154057,967.3077147252935,3.4280207089546257,10.406457892266749,0.9640030469743316,11.370460939241083
116,0.2214775691663314,98.42763791037932,1.6082087683207913,2924.1010530660915,80.0,51.22720204405893,974.7003510220305,3.4587566657111717,10.499763174504402,0.9640030469743316,11.463766221478734
117,0.2205878995905504,99.2249571593781,1.6356605176360353,2940.0,79.8186285661848,52.0438687107256,980.0,3.489700657924591,10.593699990914644,0.9640030469743316,11.557703037888976
118,0.21823519394920748,100.0190735979041,1.663333299685658,2940.0,79.18489659122342,52.86053537739227,980.0,3.5207684992616417,10.688012776666815,0.9640030469743316,11.652015823641149
119,0.21593694250712048,100.80472029612125,1.6912254932820503,2940.0,78.5677493745771,53.67720204405894,980.0,3.5517486859390734,10.782059468774333,0.9640030469743316,11.746062515748667
120,0.21369091686221314,101.58209328914688,1.7193347729466708,2940.0,77.9664972787697,54.49386871072561,980.0,3.5826411987014835,10.875840008783491,0.9640030469743316,11.839843055757823
121,0.21149501629321218,102.35138058985085,1.747658866540976,2940.0,77.38049017372363,55.31053537739228,980.0,3.6134460171649687,10.969354334814776,0.9640030469743316,11.933357381789108
122,0.2093472584955936,103.11276264850642,1.7761955531018592,2940.0,76.80911457098586,56.12720204405895,980.0,3.644163120142319,11.062602382550082,0.9640030469743316,12.026605429524414
123,0.20724577112641127,103.86641277909055,1.8049426608001364,2940.0,76.25179100817452,56.94386871072562,980.0,3.67479248593933,11.155584086132214,0.9640030469743316,12.119587133106547
124,0.205188784075796,104.61249755514564,1.8338980650132248,2940.0,75.7079716582145,57.76053537739229,980.0,3.7053340926249847,11.248299378985086,0.9640030469743316,12.212302425959418
125,0.20317462239241446,105.35117717781851,1.8630596865039142,2940.0,75.17713814086873,58.57720204405896,980.0,3.735787918277859,11.340748194561732,0.9640030469743316,12.304751241536064
126,0.20120169979844693,106.0826058184312,1.8924254896978376,2940.0,74.65879951663055,59.39386871072563,980.0,3.7661539412109457,11.432930467026807,0.9640030469743316,12.39693351400114
127,0.1992685127368642,106.8069319377056,1.921993481052857,2940.0,74.15249044527638,60.2105353773923,980.0,3.7964321401768264,11.524846131879425,0.9640030469743316,12.488849178853757
128,0.1973736349001022,107.52429858355832,1.9517617075141436,2940.0,73.65776949333254,61.02720204405897,980.0,3.8266224945549108,11.61649512652157,0.9640030469743316,12.580498173495904
129,0.19551571219476852,108.23484366919868,1.9817282550492488,2940.0,73.17421757642231,61.84386871072564,980.0,3.8567249845223253,11.707877390776856,0.9640030469743316,12.671880437751188
130,0.19369345810188107,108.93870023309985,2.011891247257901,2940.0,72.70143652396537,62.66053537739231,980.0,3.8867395912098575,11.798992867363928,0.9640030469743316,12.76299591433826
131,0.19190564939641983,109.63599668226662,2.042248844051702,2940.0,72.23904775502481,63.47720204405898,980.0,3.9166662968442267,11.889841502328357,0.9640030469743316,12.853844549302691
132,0.1901511221937483,110.32685702009374,2.072799240399252,2940.0,71.78669105526623,64.29386871072565,980.0,3.9465050848778183,11.980423245436477,0.9640030469743316,12.94442629241081
133,0.1884287682937967,111.01140105999123,2.103540665132597,2940.0,71.34402344602411,65.11053537739231,980.0,3.9762559401069426,12.070738050534379,0.9640030469743316,13.03474109750871
134,0.18673753179684918,111.6897446258489,2.134471379811186,2940.0,70.91071813738426,65.92720204405897,980.0,4.005918848779563,12.160785875874943,0.9640030469743316,13.124788922849275
135,0.1850764059673975,112.36199974031756,2.1655896776398205,2940.0,70.48646355800089,66.74386871072564,980.0,4.035493798693317,12.250566684415398,0.9640030469743316,13.21456973138973
136,0.18344443032484403,113.0282748018002,2.1968938824373367,2940.0,70.07096245508525,67.5605353773923,980.0,4.06498077928465,12.340080444087922,0.9640030469743316,13.304083491062254
137,0.18184068794190686,113.68867475096962,2.228382347652999,2940.0,69.66393105864269,68.37720204405896,980.0,4.094379781709739,12.429327128045273,0.9640030469743316,13.393330175019607
138,0.1802643029334197,114.34330122756049,2.260053455427795,2940.0,69.26509830460466,69.19386871072562,980.0,4.123690798917879,12.518306714883606,0.9640030469743316,13.482309761857938
139,0.17871443811986468,114.99225271812081,2.291905615698029,2940.0,68.8742051120105,70.01053537739229,980.0,4.152913825717896,12.607019188844035,0.9640030469743316,13.571022235818367
140,0.17719029285144347,115.6356246953523,2.3239372653387886,2940.0,68.4910037098483,70.82720204405895,980.0,4.182048858838131,12.695464539994784,0.9640030469743316,13.659467586969116
141,0.17569110097980584,116.2735097496175,2.3561468673450343,2940.0,68.11525700957053,71.64386871072561,980.0,4.211095896980508,12.783642764395266,0.9640030469743316,13.7476458113696
142,0.1742161289657369,116.9059977131448,2.388532910048196,2940.0,67.7467380196652,72.46053537739228,980.0,4.240054940869103,12.871553864243573,0.9640030469743316,13.835556911217905
143,0.17276467411215643,117.53317577742146,2.42109390636633,2940.0,67.38522929898964,73.27720204405894,980.0,4.268925993293648,12.959197848008499,0.9640030469743316,13.92320089498283
144,0.17133606291273798,118.15512860422523,2.453828393086003,2940.0,67.03052244586851,74.0938687107256,980.0,4.297709059148348,13.046574730547409,0.9640030469743316,14.01057777752174
145,0.1699296495073099,118.77193843071107,2.4867349301741886,2940.0,66.68241762022224,74.91053537739226,980.0,4.326404145466348,13.133684533210852,0.9640030469743316,14.097687580185184
146,0.16854481423596987,119.38368516893739,2.5198121001185845,2940.0,66.3407230962302,75.72720204405893,980.0,4.355011261450181,13.220527283934995,0.9640030469743316,14.184530330909327
147,0.16718096228454146,119.99044650018689,2.553058507294852,2940.0,66.00525484324841,76.54386871072559,980.0,4.383530418498478,13.307103017322715,0.9640030469743316,14.271106064297047
148,0.16583752241462962,120.59229796441124,2.5864727773593796,2940.0,65.67583613289567,77.36053537739225,980.0,4.411961630229223,13.393411774714194,0.9640030469743316,14.357414821688526
149,0.16451394577209796,121.1893130451039,2.6200535566662566,2940.0,65.35229717039783,78.17720204405892,980.0,4.4403049124998075,13.479453604247777,0.9640030469743316,14.443456651222109
150,0.1632097047683087,121.78156324988346,2.653799511707227,2940.0,65.03447474843922,78.99386871072558,980.0,4.468560283424081,13.56522856091176,0.9640030469743316,14.529231607886093
151,0.16192429202892963,122.36911818704935,2.687709328573468,2940.0,64.72221192191442,79.81053537739224,980.0,4.496727763386655,13.650736706587807,0.9640030469743316,14.61473975356214
152,0.16065721940553718,122.9520456383535,2.721781712438107,2940.0,64.41535770210436,80.6272020440589,980.0,4.524807375054635,13.735978110086547,0.9640030469743316,14.69998115706088
153,0.1594080170456296,123.53041162821343,2.7560153870584636,2940.0,64.11376676892033,81.44386871072557,980.0,4.552799143386951,13.820952847175914,0.9640030469743316,14.784955894150245
154,0.15817623251701363,124.10428048957769,2.7904090942970456,2940.0,63.817299199966946,82.26053537739223,980.0,4.58070309564147,13.905661000602743,0.9640030469743316,14.869664047577075
155,0.1569614299828458,124.67371492663894,2.824961593660409,2940.0,63.525820215274095,83.0772020440589,980.0,4.608519261380059,13.990102660108125,0.9640030469743316,14.954105707082457
156,0.1557631894239024,125.23877607457717,2.859671661855023,2940.0,63.23919993663783,83.89386871072556,980.0,4.636247672471708,14.074277922436892,0.9640030469743316,15.038280969411224
157,0.1545811059049139,125.79952355650322,2.894538092359339,2940.0,62.95731316059165,84.71053537739222,980.0,4.663888363093873,14.158186891341707,0.9640030469743316,15.12218993831604
158,0.15341478888204432,126.35601553776092,2.9295596950113203,2940.0,62.680039144105045,85.52720204405888,980.0,4.691441369732162,14.241829677582093,0.9640030469743316,15.205832724556425
159,0.15226386154881527,126.90830877773628,2.964735295610695,2940.0,62.40726140217399,86.34386871072554,980.0,4.718906731178465,14.32520639891876,0.9640030469743316,15.289209445893093
160,0.1511279602179778,127.45645867931204,3.000063735535285,2940.0,62.13886751653117,87.16053537739221,980.0,4.746284488527654,14.408317180103602,0.9640030469743316,15.372320227077935
161,0.1500067337370204,128.00051933609674,3.0355438713707588,2940.0,61.87474895476087,87.97720204405887,980.0,4.773574685172935,14.491162152865565,0.9640030469743316,15.455165199839897
162,0.14889984293517086,128.54054357755004,3.0711745745532095,2940.0,61.61480089915577,88.79386871072553,980.0,4.8007773667999665,14.573741455892812,0.9640030469743316,15.537744502867145
163,0.14780696009990668,129.07658301211666,3.1069547310239964,2940.0,61.35892208470173,89.6105353773922,980.0,4.827892581379796,14.656055234811268,0.9640030469743316,15.6200582817856
164,0.1467277684811306,129.6086880684763,3.1428832408963006,2940.0,61.10701464562018,90.42720204405886,980.0,4.854920379160746,14.738103642159988,0.9640030469743316,15.70210668913432
165,0.14566196182129987,130.13690803500836,3.178959018132896,2940.0,60.858983969939,91.24386871072552,980.0,4.881860812659274,14.819886837363418,0.9640030469743316,15.78388988433775
166,0.14460924390991975,130.66129109756505,3.215180990234642,2940.0,60.61473856159986,92.06053537739218,980.0,4.908713936649911,14.901404986700854,0.9640030469743316,15.865408033675187
167,0.14356932816092172,131.18188437564075,3.251548097939254,2940.0,60.3741899096448,92.87720204405885,980.0,4.9354798081543265,14.98265826327323,0.9640030469743316,15.946661310247562
168,0.14254193721155028,131.69873395702007,3.2880592949299015,2940.0,60.137252364056096,93.69386871072551,980.0,4.962158486429597,15.06364684696752,0.9640030469743316,16.027649893941852
169,0.14152680254147715,132.21188493098163,3.324713547553235,2940.0,59.90384301785324,94.51053537739217,980.0,4.988750032955707,15.144370924418793,0.9640030469743316,16.108373971393124
170,0.1405236641109479,132.72138142013097,3.361509834546445,2940.0,59.6738815950774,95.32720204405884,980.0,5.015254511422382,15.224830688970231,0.9640030469743316,16.188833735944563
171,0.13953227001684837,133.22726661093037,3.3984471467729818,2940.0,59.44729034431919,96.1438687107255,980.0,5.041671987715247,15.305026340631127,0.9640030469743316,16.269029387605457
172,0.1385523761656509,133.72958278299103,3.435524486966582,2940.0,59.2239939374681,96.96053537739216,980.0,5.06800252990141,15.384958086033096,0.9640030469743316,16.34896113300743
173,0.1375837459622707,134.22837133718738,3.4727408694832733,2940.0,59.00391937338362,97.77720204405882,980.0,5.094246208214475,15.464626138384622,0.9640030469743316,16.428629185358954
174,0.1366261500139257,134.72367282265154,3.510095320061029,2940.0,58.78699588620764,98.59386871072549,980.0,5.120403095039055,15.544030717423992,0.9640030469743316,16.508033764398323
175,0.13567936584815324,135.21552696270166,3.5475868755867723,2940.0,58.57315485805621,99.41053537739215,980.0,5.146473264894807,15.62317204937086,0.9640030469743316,16.58717509634519
176,0.1347431776441897,135.70397267975503,3.585214583870447,2940.0,58.362329735845265,100.22720204405881,980.0,5.17245679442002,15.702050366876433,0.9640030469743316,16.666053413850765
